now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una,cwnd_MB,ssthresh_pkt
1666338,24195315,1370,84253,968,89851,17671,0,0,0,3499208371,22915530,3497764391,1.6166,365
1666368,24213125,1370,83018,987,89881,17684,0,0,0,3499208371,22948572,3497782201,1.61797,365
1666398,24229565,1370,83048,1000,89911,17696,0,0,0,3499208371,23002507,3497798641,1.61797,365
1666456,24258335,1370,81841,1012,89941,17717,0,0,0,3499208371,23068377,3497827411,1.61934,365
1666488,24263815,1370,81873,1033,89999,17721,0,0,0,3499208371,23170239,3497832891,1.62071,365
1666519,24298065,1370,80639,1037,90031,17746,0,0,0,3499208371,23241678,3497867141,1.62071,365
1666550,24303545,1370,79405,1062,90062,17750,0,0,0,3499208371,23367439,3497872621,1.62208,365
1674368,24333685,1370,87223,935,81727,17772,0,0,0,3499389211,23524638,3497902761,1.62345,365
1674431,24348755,1370,86027,957,89545,17783,0,0,0,3499389211,23388765,3497917831,1.62482,365
1674465,24369305,1370,86061,968,89608,17798,0,0,0,3499389211,23295745,3497938381,1.62482,365
1674503,24392595,1370,84839,983,89642,17815,0,0,0,3499389211,23233360,3497961671,1.62619,365
1674531,24404925,1370,84867,1000,89680,17824,0,0,0,3499389211,23223659,3497974001,1.62756,365
1674558,24437805,1370,83635,1009,89708,17848,0,0,0,3499389211,23197144,3498006881,1.62756,365
1674584,24440545,1370,83661,1033,89735,17850,0,0,0,3499389211,23255497,3498009621,1.6303,365
1674611,24476165,1370,82428,1035,89761,17876,0,0,0,3499389211,23271507,3498045241,1.6303,365
1674660,24483015,1370,81218,1061,89788,17881,0,0,0,3499389211,23347928,3498052091,1.63167,365
1674687,24511785,1370,81245,1066,89837,17902,0,0,0,3499389211,23440306,3498080861,1.63167,365
1674714,24528225,1370,80012,1087,89864,17914,0,0,0,3499389211,23540517,3498097301,1.63304,365
1674740,24547405,1370,80038,1099,89891,17928,0,0,0,3499389211,23675199,3498116481,1.63441,365
1674767,24572065,1370,78806,1113,89917,17946,0,0,0,3499389211,23795687,3498141141,1.63578,365
1674813,24581655,1370,78852,1131,89944,17953,0,0,0,3499420721,23929306,3498150731,1.63578,365
1674840,24617275,1370,63379,1138,89990,17979,0,0,0,3499420721,24065892,3498186351,1.63715,365
1674873,24662485,1370,62329,1120,85019,18012,0,0,0,3499420721,24754173,3498231561,1.63852,365
1674921,24677555,1370,62377,1099,82316,18023,0,0,0,3499420721,25436771,3498246631,1.64126,365
1674967,24707695,1370,61136,1110,82316,18045,0,0,0,3499453601,26070195,3498276771,1.64126,365
1674991,24710435,1370,61160,935,73083,18047,0,0,0,3499453601,26729260,3498279511,1.64263,365
1683042,24751535,1370,66680,937,73083,18077,0,0,0,3499624851,27334653,3498320611,1.644,365
1683119,24796745,1370,65519,869,71579,18110,0,0,0,3499624851,27560492,3498365821,1.64537,365
1683152,24809075,1370,65552,902,71656,18119,0,0,0,3499624851,27843615,3498378151,1.64811,365
1683181,24841955,1370,64343,911,71689,18143,0,0,0,3499624851,28114648,3498411031,1.64811,365
1683227,24874835,1370,63152,935,71718,18167,0,0,0,3499660471,28441353,3498443911,1.64948,365
1683264,24887165,1370,61951,959,72856,18176,0,0,0,3499660471,28822137,3498456241,1.65222,365
1683291,24931005,1370,60740,968,74094,18208,0,0,0,3499660471,29184774,3498500081,1.65222,365
1683319,24976215,1370,58286,1000,75332,18241,0,0,0,3499660471,29557090,3498545291,1.65496,365
1683380,25007725,1370,58347,910,71412,18264,0,0,0,3499660471,29939254,3498576801,1.65633,365
1683409,25021425,1370,57098,933,71412,18274,0,0,0,3499660471,30424596,3498590501,1.6577,365
1684248,25066635,1370,56683,884,66982,18307,0,0,0,3499698831,30939750,3498635711,1.65907,365
1684493,25072115,1370,56928,917,68236,18311,0,0,0,3499698831,31381612,3498641191,1.66181,365
1693804,25077595,1370,64985,921,68236,18315,0,0,0,3499967351,31795467,3498646671,1.66181,365
1693882,25121435,1370,63809,925,71715,18347,0,0,0,3499967351,31573899,3498690511,1.66181,365
1693917,25166645,1370,62590,957,71793,18380,0,0,0,3499967351,31507169,3498735721,1.66455,365
1693946,25211855,1370,61365,990,71998,18413,0,0,0,3499967351,31505333,3498780931,1.66592,365
1702379,25213225,1370,69798,1023,73252,18414,0,0,0,3500235871,31609021,3498782301,1.66866,365
1702444,25257065,1370,67350,1024,80290,18446,0,0,0,3500235871,31211783,3498826141,1.66866,365
1702482,25300905,1370,66151,958,70409,18478,0,0,0,3500235871,30968716,3498869981,1.67003,365
1702515,25346115,1370,64947,990,71143,18511,0,0,0,3500235871,30859949,3498915191,1.67277,365
1702544,25350225,1370,64976,1023,72380,18514,0,0,0,3500235871,30843047,3498919301,1.67551,365
1702574,25391325,1370,62532,1026,72380,18544,0,0,0,3500235871,30855590,3498960401,1.67551,365
1711061,25436535,1370,69782,1056,74854,18577,0,0,0,3500504391,30963560,3499005611,1.67688,365
1711126,25480375,1370,68610,1089,79026,18609,0,0,0,3500504391,30658450,3499049451,1.67962,365
1711174,25525585,1370,66184,1121,79091,18642,0,0,0,3500504391,30470578,3499094661,1.68236,365
1711204,25570795,1370,45322,1154,79802,18675,0,0,0,3500504391,30357761,3499139871,1.68373,365
1711286,25616005,1370,43583,1168,100694,18708,0,0,0,3500504391,30426650,3499185081,1.68647,365
1718341,25658475,1370,49377,1157,91371,18739,0,0,0,3500734551,31734979,3499227551,1.68921,365
1718410,25703685,1370,46883,989,81819,18772,0,0,0,3500774281,32605272,3499272761,1.69058,365
1718446,25718755,1370,46919,1022,84382,18783,0,0,0,3500774281,33463992,3499287831,1.69058,365
1735763,25762595,1370,61674,1033,84382,18815,0,0,0,3500978411,34437063,3499331671,1.69058,365
1735884,25807805,1370,60514,1065,86944,18848,0,0,0,3501019511,34107425,3499376881,1.69332,365
1735934,25853015,1370,57966,1098,88225,18881,0,0,0,3501060611,33976830,3499422091,1.69469,365
1735987,25898225,1370,56758,858,65424,18914,0,0,0,3501060611,33981307,3499467301,1.69743,365
1736021,25942065,1370,55539,867,65398,18946,0,0,0,3501060611,34173198,3499511141,1.70017,365
1736052,25987275,1370,54317,899,66651,18979,0,0,0,3501060611,34410317,3499556351,1.70154,365
1736094,26021525,1370,53106,932,67904,19004,0,0,0,3501060611,34741490,3499590601,1.70428,365
1736151,26032485,1370,51910,957,69157,19012,0,0,0,3501103081,35200020,3499601561,1.70565,365
1736184,26077695,1370,50690,965,70410,19045,0,0,0,3501103081,35707046,3499646771,1.70702,365
1745042,26121535,1370,58295,902,66656,19077,0,0,0,3501315431,36163098,3499690611,1.70839,365
1745178,26166745,1370,57191,803,61633,19110,0,0,0,3501400371,35994188,3499735821,1.71113,365
1745214,26206475,1370,56021,799,60685,19139,0,0,0,3501400371,35914016,3499775551,1.7125,365
1745246,26211955,1370,54846,828,61628,19143,0,0,0,3501400371,35970928,3499781031,1.71524,365
1745274,26244835,1370,54874,832,62835,19167,0,0,0,3501400371,36158447,3499813911,1.71524,365
1745301,26257165,1370,53695,856,62835,19176,0,0,0,3501400371,36350966,3499826241,1.71661,365
1745356,26262645,1370,53750,865,64041,19180,0,0,0,3501444211,36620048,3499831721,1.71798,365
1754544,26268125,1370,62938,869,64041,19184,0,0,0,3501531891,36828243,3499837201,1.71798,365
1754631,26283195,1370,63025,873,70051,19195,0,0,0,3501555181,36264626,3499852271,1.71798,365
1754679,26311965,1370,61867,884,70138,19216,0,0,0,3501571621,35807203,3499881041,1.71935,365
1754710,26357175,1370,60691,905,70186,19249,0,0,0,3501571621,35508582,3499926251,1.72072,365
1754746,26359915,1370,60727,938,70217,19251,0,0,0,3501614091,35252910,3499928991,1.72209,365
1754773,26402385,1370,58341,940,70253,19282,0,0,0,3501614091,35123074,3499971461,1.72346,365
1754838,26436635,1370,58406,869,63851,19307,0,0,0,3501614091,35101441,3500005711,1.72483,365
1754872,26447595,1370,57227,894,63851,19315,0,0,0,3501656561,35171074,3500016671,1.7262,365
1780346,26474995,1370,82701,902,65064,19335,0,0,0,3501741501,35324115,3500044071,1.72757,365
1780464,26491435,1370,81605,922,86400,19347,0,0,0,3501773011,33631921,3500060511,1.72894,365
1780515,26513355,1370,81656,934,86518,19363,0,0,0,3501773011,32327335,3500082431,1.72894,365
1780562,26536645,1370,80489,950,86569,19380,0,0,0,3501811371,31287861,3500105721,1.73031,365
1780595,26551715,1370,80522,967,86616,19391,0,0,0,3501811371,30501084,3500120791,1.73168,365
1780632,26581855,1370,79346,978,86649,19413,0,0,0,3501848361,29846562,3500150931,1.73305,365
1780664,26627065,1370,78164,1000,86686,19446,0,0,0,3501848361,29360921,3500196141,1.73442,365
1780727,26628435,1370,78227,1033,86718,19447,0,0,0,3501848361,28950591,3500197511,1.73579,365
1780760,26669535,1370,75833,1034,86781,19477,0,0,0,3501848361,28638181,3500238611,1.73579,365
1780793,26714745,1370,74627,933,78186,19510,0,0,0,3501848361,28472291,3500283821,1.73853,365
1780824,26759955,1370,73419,966,78219,19543,0,0,0,3501848361,28369187,3500329031,1.7399,365
1780855,26781875,1370,73450,999,78250,19559,0,0,0,3501848361,28362704,3500350951,1.74264,365
1780922,26805165,1370,72278,1015,78281,19576,0,0,0,3501848361,28398434,3500374241,1.74401,365
1780965,26849005,1370,71083,1032,78348,19608,0,0,0,3501848361,28489168,3500418081,1.74538,365
1780994,26894215,1370,69873,1064,78391,19641,0,0,0,3501848361,28569627,3500463291,1.74675,365
1781018,26896955,1370,69897,1097,78420,19643,0,0,0,3501848361,28724850,3500466031,1.74949,365
1781040,26935315,1370,68680,1099,78444,19671,0,0,0,3501848361,28882380,3500504391,1.74949,365
1781085,26939425,1370,67486,1127,78466,19674,0,0,0,3501848361,29128332,3500508501,1.75223,365
1781106,26973675,1370,67507,966,69799,19699,0,0,0,3501848361,29367342,3500542751,1.75223,365
1781128,26984635,1370,66320,991,69820,19707,0,0,0,3501848361,29601776,3500553711,1.7536,365
1789086,27012035,1370,74278,999,69842,19727,0,0,0,3502107291,29852003,3500581111,1.7536,365
1789144,27028475,1370,73127,1019,77800,19739,0,0,0,3502107291,29676041,3500597551,1.75497,365
1789193,27050395,1370,73176,1031,77858,19755,0,0,0,3502107291,29586536,3500619471,1.75634,365
1789226,27073685,1370,72001,1047,77907,19772,0,0,0,3502107291,29509107,3500642761,1.75771,365
1789253,27088755,1370,72028,1064,77940,19783,0,0,0,3502107291,29505121,3500657831,1.75908,365
1789279,27118895,1370,70845,1075,77967,19805,0,0,0,3502107291,29480140,3500687971,1.75908,365
1789366,27127115,1370,70932,1097,77993,19811,0,0,0,3502107291,29542243,3500696191,1.76045,365
1789399,27164105,1370,69756,1103,78080,19838,0,0,0,3502107291,29595083,3500733181,1.76182,365
1806608,27205205,1370,85756,1130,78113,19868,0,0,0,3502477191,29705472,3500774281,1.76319,365
1806713,27207945,1370,84643,1129,88267,19870,0,0,0,3502538841,28929485,3500777021,1.76456,365
1806746,27246305,1370,84676,1087,88267,19898,0,0,0,3502538841,28374691,3500815381,1.76456,365
1806785,27253155,1370,83521,1115,88300,19903,0,0,0,3502573091,27948222,3500822231,1.7673,365
1806830,27287405,1370,83566,1120,88339,19928,0,0,0,3502573091,27600855,3500856481,1.7673,365
1806858,27298365,1370,82401,1145,88384,19936,0,0,0,3502573091,27323103,3500867441,1.76867,365
1806883,27328505,1370,82426,1153,88412,19958,0,0,0,3502573091,27138010,3500897581,1.77004,365
1806930,27343575,1370,81279,1175,88437,19969,0,0,0,3502573091,26979852,3500912651,1.77141,365
1806957,27369605,1370,81306,1186,88484,19988,0,0,0,3502573091,26873646,3500938681,1.77141,365
1806983,27387415,1370,80139,1205,88511,20001,0,0,0,3502573091,26800956,3500956491,1.77278,365
1807008,27409335,1370,80164,1218,88537,20017,0,0,0,3502573091,26789437,3500978411,1.77415,365
1807037,27432625,1370,71195,1234,88562,20034,0,0,0,3502573091,26780889,3501001701,1.77552,365
1807095,27450435,1370,71253,1219,71274,20047,0,0,0,3502573091,27158368,3501019511,1.77689,365
1807125,27477835,1370,70681,1232,71332,20067,0,0,0,3502573091,27475910,3501046911,1.77689,365
1807151,27491535,1370,70707,1219,71241,20077,0,0,0,3502573091,27807217,3501060611,1.77826,365
1807190,27523045,1370,69536,1229,71267,20100,0,0,0,3502573091,28104783,3501092121,1.77963,365
1808214,27528525,1370,70560,1096,71096,20104,0,0,0,3502644331,28428009,3501097601,1.781,365
1812679,27572365,1370,73819,1100,72120,20136,0,0,0,3502751191,28648025,3501141441,1.781,365
1816985,27616205,1370,76950,1091,76495,20168,0,0,0,3502858051,28671777,3501185281,1.78374,365
1817078,27618945,1370,77043,1123,80801,20170,0,0,0,3502858051,28528001,3501188021,1.78511,365
1817111,27660045,1370,75902,1125,80894,20200,0,0,0,3502858051,28435459,3501229121,1.78511,365
1817209,27703885,1370,74825,1155,80927,20232,0,0,0,3502858051,28452242,3501272961,1.78785,365
1822544,27732655,1370,78986,1187,81025,20253,0,0,0,3503036151,28467721,3501301731,1.79059,365
1822814,27746355,1370,79256,1208,86360,20263,0,0,0,3503036151,28324945,3501315431,1.79196,365
1822851,27776495,1370,77739,1218,86630,20285,0,0,0,3503036151,28170073,3501345571,1.79196,365
1842656,27788825,1370,97544,1208,77809,20294,0,0,0,3503138901,28126898,3501357901,1.79333,365
1842773,27820335,1370,96861,1217,97614,20317,0,0,0,3503152601,27213212,3501389411,1.7947,365
1842823,27831295,1370,96911,1240,97731,20325,0,0,0,3503185481,26492417,3501400371,1.79607,365
1842858,27864175,1370,95766,1248,97781,20349,0,0,0,3503185481,25873951,3501433251,1.79607,365
1842908,27875135,1370,95816,1173,97557,20357,0,0,0,3503218361,25418161,3501444211,1.79744,365
1842939,27908015,1370,94650,1181,97607,20381,0,0,0,3503218361,25033415,3501477091,1.79881,365
1842968,27918975,1370,94679,1201,97583,20389,0,0,0,3503218361,24750270,3501488051,1.80018,365
1843025,27951855,1370,93545,1209,97612,20413,0,0,0,3503218361,24490752,3501520931,1.80018,365
1843056,27962815,1370,93576,1233,97669,20421,0,0,0,3503218361,24343805,3501531891,1.80292,365
1843087,27986105,1370,88495,1241,97700,20438,0,0,0,3503218361,24183801,3501555181,1.80292,365
1843117,27995695,1370,88204,1254,88543,20445,0,0,0,3503218361,24234854,3501564771,1.80429,365
1843148,28002545,1370,88235,1250,88486,20450,0,0,0,3503218361,24273435,3501571621,1.80429,365
1843183,28039535,1370,87811,1255,88517,20477,0,0,0,3503218361,24306237,3501608611,1.80429,365
1843213,28087485,1370,86636,1228,88473,20512,0,0,0,3503218361,24386472,3501656561,1.80703,365
1843245,28123105,1370,85461,1205,88375,20538,0,0,0,3503218361,24460517,3501692181,1.80977,365
1843288,28129955,1370,85504,1223,88373,20543,0,0,0,3503218361,24594096,3501699031,1.81114,365
1843351,28166945,1370,84364,1228,88416,20570,0,0,0,3503218361,24694171,3501736021,1.81114,365
1847154,28203935,1370,66732,1255,88479,20597,0,0,0,3503312891,24841523,3501773011,1.81251,365
1847223,28210785,1370,66333,1262,82777,20602,0,0,0,3503344401,24857358,3501779861,1.81525,365
1849482,28242295,1370,68592,1239,82031,20625,0,0,0,3503410161,25636220,3501811371,1.81525,365
1849542,28254625,1370,67425,1262,82031,20634,0,0,0,3503410161,26288932,3501823701,1.81662,365
1849719,28297095,1370,66363,1243,82044,20665,0,0,0,3503410161,26938048,3501866171,1.81799,365
1858293,28340935,1370,73698,958,68591,20697,0,0,0,3503615661,27526959,3501910011,1.81936,365
1858354,28384775,1370,72520,990,77165,20729,0,0,0,3503615661,27759825,3501953851,1.8221,365
1858403,28428615,1370,70091,1022,77226,20761,0,0,0,3503615661,28003167,3501997691,1.82347,365
1862744,28472455,1370,73193,1054,77275,20793,0,0,0,3503758141,28297384,3502041531,1.82621,365
1862806,28516295,1370,72015,1086,81616,20825,0,0,0,3503758141,28478244,3502085371,1.82895,365
1863130,28558765,1370,71100,1118,81678,20856,0,0,0,3503758141,28676883,3502127841,1.83032,365
1867788,28602605,1370,74513,1018,73731,20888,0,0,0,3503900621,28920458,3502171681,1.83306,365
1868033,28646445,1370,73513,1050,78389,20920,0,0,0,3503900621,28956397,3502215521,1.83443,365
1872255,28649185,1370,77735,1082,78634,20922,0,0,0,3504007481,29059997,3502218261,1.83717,365
1872319,28690285,1370,75308,1084,82856,20952,0,0,0,3504043101,28970638,3502259361,1.83717,365
1890706,28734125,1370,92450,1114,82920,20984,0,0,0,3504078721,28992081,3502303201,1.83991,365
1890812,28777965,1370,91311,1146,101307,21016,0,0,0,3504144481,28201742,3502347041,1.84128,365
1890874,28821805,1370,90128,1178,101413,21048,0,0,0,3504178731,27617622,3502390881,1.84402,365
1890905,28864275,1370,88914,1210,101475,21079,0,0,0,3504178731,27161430,3502433351,1.84539,365
1890934,28908115,1370,87697,1241,101506,21111,0,0,0,3504178731,26846542,3502477191,1.84813,365
1890964,28943735,1370,84303,1273,101535,21137,0,0,0,3504178731,26631063,3502512811,1.85087,365
1891025,28951955,1370,83748,1269,85809,21143,0,0,0,3504178731,26614754,3502521031,1.85224,365
1891104,28995795,1370,82928,1275,86425,21175,0,0,0,3504178731,26605396,3502564871,1.85224,365
1891137,29038265,1370,81735,1277,86106,21206,0,0,0,3504178731,26633396,3502607341,1.85498,365
1898421,29082105,1370,86513,1106,83947,21238,0,0,0,3504376011,26677684,3502651181,1.85635,365
1898484,29125945,1370,85333,1134,90207,21270,0,0,0,3504376011,26498176,3502695021,1.85909,365
1898515,29169785,1370,84120,1166,90270,21302,0,0,0,3504376011,26424134,3502738861,1.86046,365
1902752,29213625,1370,87114,1198,90301,21334,0,0,0,3504474651,26428837,3502782701,1.8632,365
1912412,29231435,1370,95532,1198,90073,21347,0,0,0,3504648641,26321509,3502800511,1.86594,365
1912501,29299935,1370,93136,1211,99733,21397,0,0,0,3504666451,25876412,3502869011,1.86594,365
1912570,29343775,1370,91954,1165,95292,21429,0,0,0,3504732211,25597289,3502912851,1.87005,365
1912602,29387615,1370,90735,1197,95361,21461,0,0,0,3504732211,25415355,3502956691,1.87142,365
1929186,29431455,1370,106067,1229,95393,21493,0,0,0,3504830851,25322672,3503000531,1.87416,365
1929293,29475295,1370,103672,1261,111977,21525,0,0,0,3504862361,24715937,3503044371,1.8769,365
1929340,29519135,1370,102501,1240,106442,21557,0,0,0,3504893871,24274568,3503088211,1.87827,365
1929371,29562975,1370,101314,1272,106489,21589,0,0,0,3504893871,23959430,3503132051,1.88101,365
1929400,29569825,1370,101343,1304,106520,21594,0,0,0,3504893871,23714992,3503138901,1.88238,365
1929432,29606815,1370,86450,1309,106549,21621,0,0,0,3504893871,23543993,3503175891,1.88375,365
1929466,29649285,1370,85243,1304,97070,21652,0,0,0,3504893871,23850170,3503218361,1.88512,365
1935843,29693125,1370,89058,1303,97131,21684,0,0,0,3505082931,24151051,3503262201,1.88786,365
1935919,29736965,1370,87865,1114,92492,21716,0,0,0,3505082931,24281048,3503306041,1.88923,365
1935953,29780805,1370,85363,1146,92568,21748,0,0,0,3505082931,24454884,3503349881,1.89197,365
1942364,29824645,1370,90492,1146,88730,21780,0,0,0,3505240481,24636424,3503393721,1.89334,365
1942443,29828755,1370,90571,1178,95141,21783,0,0,0,3505240481,24687034,3503397831,1.89608,365
1942474,29905475,1370,88075,1181,95220,21839,0,0,0,3505240481,24740520,3503474551,1.89608,365
1942601,29949315,1370,85713,1174,92755,21871,0,0,0,3505240481,24840201,3503518391,1.90019,365
1945133,29993155,1370,87001,1206,92882,21903,0,0,0,3505303501,24998327,3503562231,1.90293,365
1964186,30036995,1370,104810,1238,95414,21935,0,0,0,3505461051,25122932,3503606071,1.9043,365
1964288,30080835,1370,103668,1270,114467,21967,0,0,0,3505513111,24647782,3503649911,1.90704,365
1964344,30124675,1370,101206,1206,105885,21999,0,0,0,3505544621,24271211,3503693751,1.90841,365
1964377,30167145,1370,99980,1238,105941,22030,0,0,0,3505544621,24008039,3503736221,1.91115,365
1964405,30210985,1370,98750,1269,105974,22062,0,0,0,3505544621,23846944,3503780061,1.91252,365
1964432,30224685,1370,98777,1206,101275,22072,0,0,0,3505544621,23764773,3503793761,1.91526,365
1964462,30254825,1370,97575,1216,101302,22094,0,0,0,3505544621,23718405,3503823901,1.91663,365
1964523,30298665,1370,95173,1238,101332,22126,0,0,0,3505544621,23716832,3503867741,1.918,365
1964555,30331545,1370,95205,1270,101393,22150,0,0,0,3505544621,23715719,3503900621,1.91937,365
1964581,30342505,1370,93999,1294,101425,22158,0,0,0,3505544621,23791225,3503911581,1.92074,365
1964607,30367165,1370,94025,1238,96548,22176,0,0,0,3505544621,23896995,3503936241,1.92211,365
1964636,30386345,1370,92828,1256,96574,22190,0,0,0,3505544621,23991518,3503955421,1.92348,365
1968995,30402785,1370,97187,1270,96603,22202,0,0,0,3505670661,24097342,3503971861,1.92348,365
1969069,30406895,1370,96035,1282,100962,22206,0,0,0,3505670661,24070466,3503975971,1.92485,365
1969114,30406895,1370,94855,1286,101036,22222,0,0,0,3505670661,24068114,3503975971,1.92485,365
1973308,30406895,1370,99049,1300,96859,22232,22,12,0,3505670661,21221038,3503975971,1.6577,983
1973400,30406895,1370,82642,1310,101053,22254,22,19,0,3505670661,21132307,3503975971,1.65359,983
1977666,30406895,1370,86276,1270,92502,22286,42,34,0,3505670661,21086347,3503975971,1.6166,983
1977774,30406895,1370,84075,1302,93134,22318,42,42,0,3505689841,21350173,3503975971,1.6029,983
1979985,30406895,1370,85054,1112,86637,22350,42,42,0,3505721351,21877038,3503975971,1.59057,983
1984368,30406895,1370,88204,1144,88848,22382,42,42,0,3505751491,22510412,3503975971,1.57687,983
1984463,30406895,1370,85834,1176,93231,22414,42,42,0,3505781631,23010606,3503975971,1.56454,983
1987029,30406895,1370,87168,1208,93326,22446,42,42,0,3505813141,23537663,3503975971,1.55084,983
1991395,30406895,1370,90301,1240,95892,22478,42,42,0,3505843281,24067893,3503975971,1.53714,983
1991488,30406895,1370,87906,1176,92880,22510,42,42,0,3505874791,24464913,3503975971,1.52481,983
1995792,30406895,1370,90966,1208,92973,22542,42,42,0,3505904931,24918454,3503975971,1.51111,983
1995886,30406895,1370,89811,1208,93040,22574,42,42,0,3505936441,25287403,3503975971,1.49878,983
2002161,30406895,1370,93588,1240,93134,22606,42,42,0,3505966581,25717230,3503975971,1.48508,983
2002259,30406895,1370,92437,1272,99409,22638,42,42,0,3505986047,25949211,3503975971,1.47138,983
2004449,30406895,1370,91643,1304,99507,22670,42,42,0,3505986047,26159126,3503975971,1.45905,983
2007111,30406895,1370,93021,1273,93441,22702,42,42,0,3505986047,26075431,3503975971,1.44535,983
2007639,30406895,1370,92264,1305,94725,22734,42,42,0,3505986047,26013912,3503975971,1.34671,983
2011998,30406895,1370,94026,1273,95037,22766,42,42,0,3505986047,25986742,3503975971,1.34671,983
2014273,30406895,1370,85036,1305,99396,22798,42,42,0,3505986047,25856132,3503975971,1.34671,983
2025181,30406895,1370,95306,1305,106118,22830,42,42,0,3505986047,25753973,3503975971,1.34671,983
2025245,30406895,1370,92768,1305,104254,22862,42,42,0,3505986047,25677421,3503975971,1.34671,983
2025282,30406895,1370,91500,1210,95779,22894,42,42,0,3505986047,25630313,3503975971,1.34671,983
2025312,30406895,1370,88921,1242,95816,22926,42,42,0,3505986047,25676534,3503975971,1.34671,983
2025341,30406895,1370,87645,1274,95846,22964,42,42,0,3505986047,25760880,3503975971,1.34671,983
2031547,30406895,1370,91267,1312,95875,22996,42,42,0,3505986047,25924631,3503975971,1.34671,983
2031612,30406895,1370,90053,1248,95594,23028,42,42,0,3505986047,25898237,3503975971,1.34671,983
2050944,30406895,1370,108106,1280,95659,23060,42,42,0,3505986047,25962839,3503975971,1.34671,983
2053068,30406895,1370,107672,1312,114991,23092,42,42,0,3505986047,25401619,3503975971,1.34671,983
2053133,30406895,1370,106477,1221,110467,23124,42,42,0,3505986047,24902922,3503975971,1.34671,983
2053168,30406895,1370,106512,1253,110532,23127,42,42,0,3505986047,24560005,3503975971,1.34671,983
2053196,30406895,1370,102771,1256,110567,23180,42,42,0,3505986047,24305027,3503975971,1.34671,983
2053230,30406895,1370,101550,1277,108063,23212,42,42,0,3505986047,24085387,3503975971,1.34671,983
2053257,30406895,1370,100323,1309,108097,23244,42,42,0,3505986047,24007400,3503975971,1.34671,983
2053284,30406895,1370,88409,1341,108124,23276,42,42,0,3505986047,23976097,3503975971,1.34671,983
2053312,30406895,1370,87603,1341,105499,23308,42,42,0,3505986047,23985271,3503975971,1.34671,983
2055323,30406895,1370,87008,1341,105089,23339,42,42,0,3505986047,24353835,3503975971,1.34671,983
2060274,30406895,1370,90652,1149,96507,23371,42,42,0,3505986047,24689590,3503975971,1.34671,983
2060335,30411005,1370,89405,1181,97814,23403,39,42,0,3505986047,24873758,3503980081,1.34671,983
2060376,30423335,1370,88000,1181,97978,23412,30,42,0,3505986047,25026438,3503992411,1.34671,983
2060408,30432925,1370,87000,1190,97978,23419,23,42,0,3505986047,25141647,3504002001,1.34671,983
2060435,30480875,1370,87000,1187,99049,23422,20,42,0,3505986047,25293314,3504049951,1.34671,983
2060464,30497315,1370,87000,1168,87035,23434,8,42,0,3505986047,24919872,3504066391,1.34671,983
2060492,30498685,1370,83000,1180,87064,23435,7,42,0,3505986047,24918179,3504067761,1.34671,983
2064760,32101585,1370,87000,1149,86276,23442,0,42,0,3505986047,25224167,3505670661,1.34671,983
